CustomerID,Recency,Frequency,Monetary,Cluster
15919.0,20,2,639.89,3
15920.0,154,4,167.5,1
15921.0,173,1,336.03000000000003,1
15922.0,372,2,363.6,1
15923.0,373,1,127.08,1
15925.0,194,1,207.15,1
15930.0,67,1,426.63,3
15932.0,4,11,2461.85,3
15933.0,21,3,1107.46,3
15935.0,239,2,416.86,1
15937.0,64,1,145.35,3
15938.0,112,5,404.58,3
15939.0,90,16,6102.26,3
15940.0,311,2,31.799999999999997,1
15942.0,134,1,337.44,3
15944.0,277,1,325.1,1
15945.0,365,1,181.0,1
15947.0,83,1,1708.24,3
15948.0,8,2,955.24,3
15949.0,17,2,364.72,3
15950.0,2,5,1705.26,3
15951.0,1,3,669.57,3
15952.0,34,4,806.57,3
15953.0,15,10,1634.53,3
15955.0,24,16,4389.81,3
15957.0,32,1,428.89,3
15958.0,74,1,104.35,3
15963.0,20,2,470.76,3
15965.0,17,4,845.64,3
15967.0,23,2,418.83,3
15969.0,3,4,582.9,3
15970.0,304,1,314.1,1
15971.0,18,12,4199.85,3
15973.0,236,3,99.77000000000002,1
15974.0,39,8,3429.55,3
15975.0,84,1,371.01,3
15976.0,165,2,430.94,1
15977.0,17,2,1054.73,3
15978.0,77,1,1098.78,3
15980.0,89,3,2398.86,3
15981.0,25,8,3408.48,3
15983.0,22,4,1475.02,3
15984.0,3,11,2816.97,3
15985.0,123,3,1037.42,3
15986.0,30,1,168.12,3
15987.0,12,7,1451.28,3
15988.0,19,1,158.03,3
15990.0,44,2,792.11,3
15992.0,4,1,41.989999999999995,3
15993.0,9,10,2756.82,3
15994.0,55,1,427.07,3
15996.0,88,7,1044.78,3
15998.0,37,6,3084.17,3
16000.0,3,3,12393.7,3
16003.0,30,5,2735.37,3
16005.0,12,4,615.39,3
16006.0,211,1,101.4,1
16007.0,48,4,1701.94,3
16008.0,24,3,478.78,3
16009.0,22,4,992.71,3
16010.0,246,3,407.5,1
16011.0,8,16,3362.71,3
16012.0,35,3,1415.29,3
16013.0,4,54,33366.25,0
16014.0,36,4,653.13,3
16015.0,4,4,690.54,3
16016.0,3,10,1483.31,3
16017.0,47,1,211.88,3
16018.0,39,2,408.90000000000003,3
16019.0,2,10,3450.2400000000002,3
16020.0,17,3,851.01,3
16022.0,260,1,628.28,1
16023.0,46,3,719.81,3
16024.0,12,1,251.24,3
16025.0,30,1,439.65999999999997,3
16026.0,43,1,236.09,3
16027.0,92,7,852.12,3
16029.0,39,76,50992.61,0
16030.0,310,1,331.24,1
16031.0,92,2,548.94,3
16033.0,6,27,8727.61,0
16034.0,196,3,437.7,1
16036.0,87,2,758.92,3
16037.0,270,3,855.02,1
16038.0,8,4,454.33000000000004,3
16040.0,65,3,1313.55,3
16041.0,31,3,3166.4,3
16042.0,22,7,1147.37,3
16043.0,38,4,773.99,3
16045.0,120,4,1340.7,3
16048.0,86,3,243.69000000000003,3
16049.0,40,3,1111.79,3
16050.0,174,1,137.9,1
16052.0,54,1,362.06,3
16053.0,33,2,1511.95,3
16054.0,145,1,783.9,1
16055.0,221,1,134.8,1
16056.0,45,1,664.85,3
16057.0,4,10,2140.2200000000003,3
16059.0,66,6,1459.8600000000001,3
16061.0,269,1,-29.95,1
16062.0,10,4,1153.62,3
16063.0,260,1,335.32,1
16065.0,365,1,372.09,1
16066.0,17,5,1521.87,3
16070.0,22,2,852.15,3
16071.0,45,1,326.24,3
16072.0,288,1,584.3199999999999,1
16073.0,292,2,94.35,1
16076.0,3,11,2173.53,3
16078.0,284,1,79.2,1
16079.0,17,3,1352.0,3
16080.0,82,3,176.6,3
16081.0,56,5,2806.9,3
16083.0,101,2,1317.62,3
16084.0,299,1,436.18,1
16085.0,23,5,981.51,3
16086.0,59,6,1119.31,3
16091.0,155,2,315.06,1
16092.0,99,5,779.36,3
16093.0,107,1,17.0,3
16094.0,12,6,1041.83,3
16096.0,264,1,320.62,1
16097.0,240,1,185.04999999999998,1
16098.0,88,7,2005.63,3
16099.0,50,3,731.9,3
16101.0,9,3,1245.96,3
16102.0,42,3,1842.14,3
16103.0,7,6,1429.64,3
16104.0,62,1,302.36,3
16105.0,249,1,336.96,1
16106.0,66,1,108.38,3
16107.0,18,7,3204.1600000000003,3
16108.0,85,2,816.1,3
16109.0,219,2,611.88,1
16110.0,45,3,1337.48,3
16112.0,143,4,195.73999999999998,3
16113.0,183,1,161.38,1
16114.0,171,1,135.75000000000003,1
16115.0,10,8,1667.97,3
16116.0,206,2,592.88,1
16117.0,190,1,232.21,1
16119.0,8,2,423.36,3
16120.0,59,5,1294.14,3
16121.0,57,2,867.11,3
16122.0,73,4,684.4200000000001,3
16123.0,52,1,307.78,3
16124.0,316,2,187.15,1
16125.0,367,1,289.35,1
16126.0,29,4,6287.77,3
16127.0,39,1,656.25,3
16128.0,18,5,1880.22,3
16131.0,52,6,3506.54,3
16133.0,4,46,14305.66,0
16134.0,22,3,603.69,3
16135.0,263,1,517.55,1
16136.0,60,3,709.38,3
16138.0,368,1,-7.95,1
16139.0,19,3,635.41,3
16140.0,53,4,703.77,3
16141.0,88,1,620.4,3
16142.0,250,1,535.34,1
16143.0,3,7,2419.84,3
16144.0,247,1,175.2,1
16145.0,9,18,3741.98,0
16146.0,157,3,734.13,1
16147.0,134,1,375.0,3
16148.0,296,1,76.32000000000001,1
16149.0,5,2,280.52,3
16150.0,39,10,1906.07,3
16152.0,269,1,1829.04,1
16153.0,50,5,1824.23,3
16156.0,9,13,3024.62,3
16157.0,16,4,644.24,3
16159.0,282,1,348.2,1
16160.0,64,4,1009.4499999999999,3
16161.0,2,26,5352.97,0
16162.0,252,1,37.4,1
16163.0,225,3,441.59999999999997,1
16164.0,17,4,802.53,3
16168.0,11,28,3770.6,0
16169.0,8,4,1822.97,3
16170.0,51,7,1880.4199999999998,3
16171.0,59,1,73.2,3
16172.0,95,5,1140.21,3
16173.0,16,7,1406.57,3
16174.0,126,3,1009.5500000000001,3
16175.0,94,4,1037.59,3
16177.0,50,1,331.95,3
16178.0,138,1,197.9,3
16179.0,61,1,215.83,3
16180.0,100,10,10217.48,3
16181.0,73,1,305.54,3
16182.0,72,4,6617.65,3
16183.0,67,1,338.71000000000004,3
16184.0,64,7,1155.54,3
16185.0,17,2,529.41,3
16186.0,23,13,3991.94,3
16187.0,32,17,6841.24,0
16188.0,45,4,981.86,3
16189.0,16,2,215.48,3
16190.0,40,1,215.08,3
16191.0,3,25,4913.32,0
16193.0,237,1,314.45,1
16198.0,75,1,400.68100000000004,3
16200.0,4,2,1080.6200000000001,3
16201.0,3,5,1821.52,3
16202.0,361,1,365.27,1
16203.0,59,5,589.15,3
16204.0,23,1,405.71,3
16205.0,31,4,761.38,3
16206.0,55,4,537.0600000000001,3
16207.0,25,1,394.38,3
16208.0,45,2,664.26,3
16209.0,89,5,2262.62,3
16210.0,2,18,21086.3,0
16211.0,81,2,542.77,3
16212.0,19,3,681.19,3
16213.0,79,1,159.0,3
16214.0,171,3,1062.75,1
16215.0,81,1,242.35,3
16216.0,267,1,914.9300000000001,1
16217.0,235,4,259.39000000000004,1
16218.0,30,8,3054.87,3
16221.0,37,3,864.86,3
16222.0,318,1,846.72,1
16224.0,57,4,1295.3,3
16225.0,45,5,1096.32,3
16226.0,203,3,255.12,1
16227.0,219,2,308.32000000000005,1
16229.0,87,2,1010.6,3
16230.0,190,2,542.03,1
16232.0,33,5,983.23,3
16233.0,71,5,422.13,3
16235.0,41,6,858.41,3
16236.0,78,1,432.2,3
16239.0,57,3,372.9,3
16240.0,8,5,3693.81,3
16241.0,10,13,2607.87,3
16242.0,8,8,3598.26,3
16243.0,34,2,409.1,3
16244.0,212,2,1522.75,1
16245.0,24,5,1352.3600000000001,3
16247.0,170,1,114.56,1
16248.0,62,1,152.94,3
16249.0,53,5,1800.07,3
16250.0,261,2,389.44,1
16252.0,366,1,-295.09,1
16253.0,32,3,3665.62,3
16255.0,17,10,2609.3,3
16256.0,258,2,732.63,1
16257.0,177,1,46.95,1
16258.0,45,5,5203.51,3
16260.0,51,1,1035.45,3
16261.0,17,4,746.83,3
16262.0,361,1,-31.65,1
16265.0,9,11,5423.15,3
16266.0,74,7,861.89,3
16268.0,71,2,667.65,3
16270.0,353,1,1141.24,1
16271.0,3,6,1423.29,3
16272.0,117,1,411.7,3
16274.0,373,1,357.95,1
16275.0,197,1,559.87,1
16276.0,177,1,810.6000000000001,1
16278.0,23,3,537.83,3
16279.0,21,4,1496.68,3
16281.0,72,1,2062.06,3
16282.0,340,1,168.3,1
16283.0,6,7,1531.51,3
16284.0,31,2,823.97,3
16287.0,170,1,142.5,1
16292.0,117,2,280.9,3
16293.0,9,12,2236.7400000000002,3
16295.0,10,4,1328.55,3
16297.0,213,4,275.4,1
16298.0,23,3,598.2,3
16302.0,108,2,212.82,3
16303.0,26,4,5305.83,3
16305.0,139,1,361.21999999999997,3
16306.0,214,9,602.27,1
16308.0,38,4,2560.0,3
16309.0,92,3,686.67,3
16311.0,18,2,616.26,3
16313.0,3,2,274.15000000000003,3
16315.0,331,1,226.37,1
16316.0,64,12,2755.56,3
16317.0,120,3,1341.65,3
16318.0,35,1,328.15,3
16319.0,218,1,404.40000000000003,1
16320.0,172,2,1038.46,1
16321.0,72,7,230.70000000000002,3
16322.0,1,2,326.75,3
16323.0,196,1,207.50000000000003,1
16324.0,128,3,428.68,3
16325.0,44,5,510.54,3
16326.0,6,15,3085.96,3
16327.0,14,6,3844.22,3
16330.0,18,4,242.21,3
16332.0,28,8,1583.2,3
16333.0,8,22,26626.8,0
16337.0,37,1,151.05,3
16338.0,157,1,214.79999999999998,1
16339.0,284,1,109.95,1
16340.0,107,1,549.07,3
16341.0,25,6,1959.38,3
16342.0,75,4,322.41,3
16343.0,16,2,370.47999999999996,3
16344.0,158,1,101.10000000000001,1
16345.0,44,1,575.41,3
16347.0,11,2,887.65,3
16348.0,32,7,1469.45,3
16349.0,291,1,53.5,1
16350.0,21,5,1100.47,3
16351.0,333,1,153.9,1
16352.0,18,2,494.44,3
16353.0,4,23,6675.71,0
16354.0,63,2,395.8,3
16356.0,198,4,210.32000000000002,1
16357.0,33,3,658.88,3
16358.0,1,5,2024.95,3
16359.0,7,12,1460.3700000000001,3
16360.0,5,8,3411.69,3
16361.0,10,4,896.66,3
16362.0,32,9,652.07,3
16363.0,53,1,109.36000000000001,3
16364.0,12,2,707.04,3
16365.0,18,9,1540.42,3
16366.0,19,1,327.3,3
16367.0,37,2,804.49,3
16368.0,2,2,497.43,3
16369.0,18,3,1553.66,3
16370.0,82,4,1320.56,3
16372.0,33,2,367.93,3
16374.0,66,2,473.03000000000003,3
16376.0,9,3,977.52,3
16377.0,267,1,676.2,1
16378.0,247,3,362.95,1
16379.0,4,5,2131.9,3
16380.0,61,1,1780.59,3
16383.0,75,2,668.36,3
16384.0,90,2,584.5,3
16385.0,60,3,555.89,3
16386.0,29,2,317.2,3
16387.0,323,1,94.36,1
16389.0,53,5,1362.27,3
16392.0,270,1,221.19,1
16393.0,2,20,2941.05,0
16394.0,50,9,1412.06,3
16395.0,61,5,1486.9,3
16398.0,145,4,1631.15,3
16399.0,19,2,408.57,3
16400.0,95,1,303.93,3
16401.0,1,20,4061.24,0
16402.0,265,2,299.6,1
16403.0,302,2,161.04999999999998,1
16404.0,70,1,443.05,3
16405.0,302,2,167.25,1
16406.0,19,1,163.07,3
16407.0,13,10,2126.93,3
16409.0,36,5,2028.88,3
16411.0,19,2,214.65,3
16412.0,54,1,151.83,3
16413.0,57,1,262.2,3
16414.0,22,2,126.25,3
16415.0,44,1,210.35,3
16416.0,27,4,1026.99,3
16418.0,45,3,675.27,3
16419.0,113,7,959.48,3
16422.0,17,75,33805.69,0
16423.0,25,1,346.12,3
16424.0,191,2,82.56,1
16425.0,302,1,302.7,1
16426.0,2,10,1908.25,3
16427.0,263,2,241.06,1
16428.0,81,1,-2.95,3
16429.0,106,1,284.55,3
16430.0,57,1,300.85,3
16431.0,213,3,642.81,1
16432.0,64,1,287.4,3
16433.0,28,1,184.26,3
16434.0,29,7,1522.25,3
16438.0,6,5,798.35,3
16440.0,8,5,3640.67,3
16441.0,67,2,381.2,3
16442.0,2,3,616.79,3
16444.0,46,5,638.77,3
16445.0,34,1,230.51,3
16446.0,1,3,2.8999999999941792,3
16447.0,136,1,259.01,3
16448.0,198,1,188.89000000000001,1
16449.0,191,3,674.69,1
16450.0,150,1,311.92,1
16451.0,88,1,266.97,3
16454.0,45,3,-8.15,3
16455.0,64,7,1841.18,3
16456.0,99,5,2158.37,3
16457.0,218,1,208.36,1
16458.0,3,18,3482.7400000000002,3
16460.0,28,3,814.72,3
16461.0,178,1,151.42,1
16462.0,64,4,102.0,3
16463.0,21,7,1383.7,3
16464.0,20,3,1314.68,3
16466.0,34,7,1603.46,3
16468.0,74,1,74.9,3
16469.0,24,4,650.43,3
16470.0,52,5,757.44,3
16471.0,275,1,223.95000000000002,1
16473.0,165,4,314.86,1
16474.0,7,11,1811.47,3
16475.0,88,4,544.3,3
16477.0,64,7,2494.46,3
16478.0,25,3,331.0,3
16479.0,10,2,300.83,3
16480.0,76,1,769.29,3
16482.0,16,1,220.62,3
16483.0,192,1,139.35,1
16484.0,174,3,379.4,1
16485.0,77,1,363.65,3
16488.0,33,4,492.2,3
16491.0,47,1,731.5,3
16493.0,73,6,1329.66,3
16494.0,297,1,826.53,1
16495.0,3,3,684.41,3
16496.0,9,4,1562.22,3
16497.0,50,6,2965.69,3
16498.0,161,3,86.12,1
16499.0,360,5,319.1,1
16500.0,5,6,400.86,3
16503.0,107,5,1421.43,3
16504.0,25,1,484.38,3
16505.0,32,1,777.6,3
16506.0,20,2,90.30000000000001,3
16509.0,297,1,363.7,1
16510.0,372,1,248.1,1
16511.0,22,3,950.26,3
16513.0,5,4,874.59,3
16515.0,52,5,1627.13,3
16516.0,30,1,101.69999999999999,3
16517.0,277,1,162.7,1
16518.0,61,3,480.92,3
16519.0,25,2,215.07999999999998,3
16520.0,186,4,1036.6200000000001,1
16523.0,2,28,9295.67,0
16525.0,2,29,11895.57,0
16526.0,172,1,290.36,1
16527.0,81,1,228.06,3
16528.0,4,1,244.41,3
16529.0,190,1,455.25,1
16531.0,22,7,1244.59,3
16532.0,18,3,6748.8,3
16533.0,19,5,1026.94,3
16535.0,5,1,593.75,3
16536.0,107,2,539.02,3
16539.0,3,4,1388.81,3
16542.0,54,1,119.62,3
16545.0,165,1,339.3,1
16546.0,291,3,-95.93,1
16549.0,10,10,4154.64,3
16550.0,109,9,2266.25,3
16551.0,96,3,922.12,3
16552.0,243,2,379.73,1
16553.0,163,14,5664.57,3
16554.0,3,7,641.55,3
16555.0,35,2,285.89,3
16556.0,67,7,3313.79,3
16557.0,24,2,281.85,3
16558.0,1,24,8257.04,0
16560.0,21,3,816.51,3
16561.0,6,2,511.12,3
16563.0,54,1,1077.74,3
16565.0,364,1,173.7,1
16566.0,15,6,614.01,3
16567.0,194,2,865.6,1
16569.0,3,1,124.2,3
16570.0,9,15,3622.95,3
16571.0,3,5,1285.22,3
16572.0,127,4,999.7,3
16573.0,74,4,648.41,3
16574.0,71,1,451.44,3
16579.0,365,1,-30.599999999999998,1
16581.0,155,2,70.44,1
16582.0,113,1,313.62,3
16583.0,374,1,233.45,1
16584.0,80,3,908.03,3
16586.0,249,1,463.95,1
16587.0,232,1,225.15,1
16589.0,71,3,459.24,3
16591.0,69,1,213.5,3
16592.0,4,19,4073.28,0
16593.0,51,3,330.03,3
16594.0,75,1,181.09,3
16595.0,61,1,360.16,3
16596.0,16,2,250.15,3
16597.0,4,1,90.04,3
16598.0,277,2,140.7,1
16600.0,4,6,813.52,3
16601.0,41,1,244.79999999999998,3
16602.0,31,2,494.72999999999996,3
16603.0,75,2,482.47,3
16607.0,18,16,3038.67,3
16609.0,15,9,5450.96,3
16610.0,219,1,75.66,1
16611.0,186,2,120.99000000000001,1
16612.0,33,4,1187.66,3
16613.0,70,1,618.59,3
16614.0,183,1,506.19,1
16616.0,15,2,500.42,3
16617.0,236,1,151.85,1
16618.0,31,6,2630.64,3
16619.0,254,2,204.41,1
16620.0,4,2,178.96,3
16621.0,52,4,813.48,3
16623.0,246,1,129.45,1
16624.0,81,2,810.5699999999999,3
16625.0,275,1,333.08,1
16626.0,1,20,4379.65,0
16627.0,79,1,322.8,3
16628.0,30,6,2183.04,3
16629.0,74,2,417.73,3
16633.0,17,7,2878.15,3
16634.0,223,2,217.9,1
16637.0,32,5,1124.59,3
16638.0,23,11,1676.47,3
16639.0,25,4,1169.38,3
16641.0,106,1,231.10000000000002,3
16642.0,5,3,679.83,3
16643.0,246,1,487.51,1
16644.0,178,2,833.78,1
16647.0,170,2,214.06,1
16648.0,39,2,270.85999999999996,3
16650.0,72,1,518.42,3
16652.0,54,11,6654.26,3
16653.0,16,3,1166.92,3
16654.0,141,5,594.97,3
16655.0,18,6,3794.52,3
16656.0,22,21,8568.24,0
16657.0,10,4,933.62,3
16658.0,368,1,123.24,1
16659.0,189,1,39.12,1
16660.0,16,5,810.4499999999999,3
16665.0,362,1,135.39999999999998,1
16666.0,19,1,118.98,3
16667.0,68,2,570.13,3
16668.0,15,6,306.71999999999997,3
16669.0,24,4,1370.8700000000001,3
16670.0,17,17,4022.46,3
16671.0,28,3,1692.27,3
16672.0,2,23,8093.59,0
16674.0,55,2,319.61,3
16676.0,34,5,1558.72,3
16678.0,3,17,3013.83,3
16679.0,366,1,129.75,1
16680.0,43,1,183.7,3
16681.0,73,6,1770.34,3
16682.0,5,5,1028.0,3
16684.0,4,31,65892.08,0
16685.0,61,2,324.24,3
16686.0,47,9,3043.48,3
16688.0,1,4,1260.86,3
16689.0,76,3,303.26,3
16690.0,44,3,208.63,3
16692.0,256,2,1276.0,1
16693.0,69,2,482.01,3
16696.0,135,4,657.9000000000001,3
16697.0,241,1,112.75,1
16698.0,227,2,1998.0,1
16700.0,9,17,5040.0,3
16701.0,9,18,5150.2699999999995,0
16705.0,1,29,13946.130000000001,0
16706.0,37,3,531.35,3
16708.0,46,1,656.63,3
16709.0,85,5,3029.87,3
16710.0,19,10,2483.04,3
16711.0,3,5,1651.03,3
16712.0,9,11,3645.43,3
16713.0,19,21,6840.2300000000005,0
16714.0,219,4,911.53,1
16715.0,78,1,301.71999999999997,3
16716.0,267,3,319.8000000000001,1
16717.0,9,9,3278.36,3
16718.0,369,1,623.75,1
16719.0,15,8,1773.92,3
16720.0,26,1,155.24,3
16721.0,262,1,292.47,1
16722.0,17,16,4711.21,3
16723.0,91,2,589.15,3
16725.0,302,8,775.07,1
16726.0,26,5,1382.02,3
16727.0,364,1,272.82,1
16728.0,46,4,1054.67,3
16729.0,36,26,7076.28,0
16730.0,52,4,702.79,3
16732.0,32,1,603.75,3
16734.0,52,3,650.51,3
16735.0,79,7,2269.21,3
16737.0,53,1,417.59999999999997,3
16738.0,298,1,3.75,1
16739.0,172,2,312.55,1
16742.0,47,2,0.0,3
16743.0,29,8,2191.84,3
16744.0,11,7,1304.76,3
16745.0,87,18,7170.7,0
16746.0,5,19,6694.31,0
16747.0,25,4,826.96,3
16748.0,18,5,1515.9,3
16750.0,45,5,623.93,3
16751.0,31,1,1764.72,3
16752.0,373,1,207.5,1
16753.0,58,1,223.92000000000002,3
16754.0,372,1,2002.4,1
16755.0,114,5,1484.63,3
16756.0,215,1,239.4,1
16757.0,319,1,106.83000000000001,1
16758.0,65,1,369.34000000000003,3
16759.0,8,4,772.84,3
16761.0,97,1,316.62,3
16762.0,20,3,1501.38,3
16763.0,185,2,594.9,1
16764.0,4,18,2758.25,3
16765.0,294,1,34.0,1
16766.0,273,2,1145.6,1
16767.0,31,11,5580.6,3
16768.0,48,5,458.04,3
16769.0,260,1,380.39,1
16770.0,58,6,744.9,3
16771.0,33,5,2246.81,3
16773.0,57,1,171.59,3
16774.0,68,5,654.92,3
16775.0,10,11,1695.66,3
16776.0,60,1,388.28,3
16777.0,80,2,226.35,3
16778.0,74,2,245.94,3
16779.0,2,28,10454.05,0
16780.0,100,2,425.19,3
16781.0,365,2,294.65,1
16782.0,10,19,2242.25,0
16784.0,20,1,107.6,3
16788.0,123,2,597.48,3
16789.0,8,1,80.8,3
16790.0,4,8,1520.1200000000001,3
16791.0,29,8,1706.28,3
16792.0,282,2,110.38000000000001,1
16793.0,57,1,243.84,3
16794.0,1,12,1201.51,3
16795.0,365,1,414.88,1
16796.0,89,1,305.62,3
16800.0,11,1,1201.49,3
16801.0,163,5,867.83,1
16803.0,65,1,332.3,3
16804.0,23,3,536.99,3
16805.0,174,2,460.59,1
16806.0,103,4,801.49,3
16807.0,143,3,1121.59,3
16808.0,99,2,288.42,3
16809.0,23,6,912.74,3
16810.0,192,2,275.64,1
16811.0,5,2,547.07,3
16812.0,361,1,479.35,1
16813.0,8,10,1692.98,3
16814.0,14,22,6500.6,0
16816.0,103,4,417.06,3
16817.0,3,13,1446.95,3
16818.0,11,13,3317.97,3
16820.0,96,1,497.61,3
16823.0,227,1,358.38,1
16824.0,16,2,460.64,3
16825.0,39,2,775.1800000000001,3
16826.0,51,1,341.7,3
16828.0,93,2,128.5,3
16829.0,157,1,197.22,1
16830.0,39,1,325.91,3
16832.0,184,3,199.15,1
16833.0,1,4,1106.53,3
16834.0,228,1,413.46,1
16835.0,128,2,180.85,3
16836.0,40,2,251.87,3
16837.0,31,12,3167.73,3
16838.0,197,3,582.9,1
16839.0,9,39,15357.78,0
16841.0,37,7,1774.62,3
16842.0,64,4,1260.44,3
16843.0,43,17,10183.82,0
16846.0,50,1,214.32,3
16847.0,43,1,193.44,3
16848.0,53,1,281.42,3
16849.0,187,1,124.57,1
16850.0,334,1,332.41,1
16851.0,4,3,342.45,3
16852.0,10,2,144.91000000000003,3
16855.0,24,2,328.4,3
16856.0,15,1,35.400000000000006,3
16858.0,366,2,345.89000000000004,1
16859.0,106,5,473.14,3
16861.0,60,3,151.65,3
16863.0,29,4,481.35,3
16866.0,141,3,207.73999999999998,3
16869.0,23,5,805.62,3
16871.0,22,7,2761.4900000000002,3
16872.0,77,3,680.02,3
16873.0,5,10,7066.31,3
16875.0,64,9,2023.47,3
16877.0,12,6,853.72,3
16878.0,25,2,0.0,3
16880.0,31,7,1519.08,3
16881.0,67,1,432.0,3
16882.0,67,3,705.12,3
16883.0,187,2,276.73,1
16884.0,38,2,429.84000000000003,3
16885.0,15,3,471.51,3
16887.0,35,1,194.88,3
16889.0,195,3,1578.67,1
16891.0,2,5,809.7,3
16892.0,1,7,496.84000000000003,3
16893.0,367,1,145.93,1
16895.0,65,1,219.14,3
16897.0,299,3,213.03,1
16898.0,26,4,444.46,3
16899.0,8,6,1281.56,3
16900.0,12,5,187.6900000000001,3
16902.0,116,1,1706.88,3
16903.0,29,1,373.24,3
16904.0,4,16,3754.27,3
16905.0,5,8,3085.48,3
16906.0,82,4,579.77,3
16907.0,29,5,981.65,3
16909.0,64,2,364.14,3
16910.0,4,8,1510.06,3
16912.0,23,14,2528.67,3
16913.0,290,1,113.44,1
16914.0,36,1,208.46,3
16915.0,9,6,621.6800000000001,3
16916.0,24,2,576.26,3
16917.0,277,1,391.52,1
16918.0,50,7,1043.34,3
16919.0,156,11,2596.45,3
16921.0,61,1,169.79,3
16923.0,12,26,6666.83,0
16924.0,21,4,739.5,3
16926.0,371,1,230.25,1
16927.0,116,3,543.05,3
16928.0,80,19,2781.5,3
16929.0,4,7,1295.39,3
16930.0,26,3,380.55,3
16931.0,5,21,4604.22,0
16932.0,53,1,161.94,3
16933.0,1,5,530.08,3
16934.0,55,2,950.9300000000001,3
16936.0,26,1,262.68,3
16938.0,9,5,1903.13,3
16940.0,52,3,3049.88,3
16942.0,13,10,1894.11,3
16943.0,212,3,816.73,1
16945.0,22,19,4345.5,0
16947.0,236,1,406.48,1
16948.0,139,3,435.02,3
16949.0,4,7,1161.27,3
16950.0,57,3,1178.56,3
16951.0,123,4,1262.75,3
16952.0,109,2,167.61,3
16953.0,30,1,20.8,3
16954.0,1,9,2085.08,3
16955.0,185,5,493.67,1
16956.0,9,2,292.34,3
16957.0,239,2,416.64,1
16959.0,87,1,117.35000000000001,3
16960.0,39,3,507.05,3
16961.0,116,1,234.17,3
16963.0,187,1,110.55000000000001,1
16965.0,227,1,201.19,1
16966.0,8,10,2148.47,3
16967.0,189,1,319.02,1
16968.0,4,2,439.43,3
16969.0,39,3,650.41,3
16971.0,3,2,232.20999999999998,3
16976.0,267,1,251.51999999999998,1
16978.0,78,1,344.33,3
16979.0,4,8,1809.05,3
16980.0,255,2,1078.96,1
16982.0,61,1,384.06,3
16983.0,13,8,1920.2,3
16984.0,78,5,4392.42,3
16985.0,17,11,5461.62,3
16986.0,30,2,1873.2,3
16987.0,3,7,1625.05,3
16988.0,5,1,126.12,3
16989.0,7,6,1133.25,3
16990.0,219,1,179.0,1
16992.0,11,6,1601.8600000000001,3
16995.0,372,1,-1.25,1
16996.0,30,9,1427.46,3
16997.0,288,3,702.0,1
16998.0,150,6,287.02000000000004,1
16999.0,23,2,484.82,3
17001.0,1,11,3989.57,3
17002.0,73,4,1487.78,3
17004.0,46,2,1412.94,3
17006.0,5,4,781.78,3
17007.0,51,7,877.4300000000001,3
17010.0,17,2,185.46,3
17011.0,30,1,270.9,3
17014.0,8,4,565.58,3
17015.0,29,3,1842.56,3
17017.0,3,27,8574.11,0
17018.0,41,2,920.1,3
17019.0,11,4,1272.61,3
17022.0,31,1,71.0,3
17024.0,45,3,95.85,3
17025.0,61,3,357.77,3
17026.0,185,2,154.82999999999998,1
17027.0,79,7,848.59,3
17029.0,111,2,716.0,3
17030.0,64,1,146.87,3
17031.0,12,2,380.35,3
17033.0,86,3,1030.14,3
17034.0,16,4,734.5699999999999,3
17035.0,246,3,388.33,1
17037.0,78,2,1253.22,3
17038.0,30,1,112.4,3
17040.0,138,1,449.73,3
17041.0,27,4,1065.77,3
17042.0,3,5,1044.3799999999999,3
17043.0,32,4,1735.18,3
17044.0,9,3,897.4300000000001,3
17045.0,113,3,339.44,3
17046.0,157,1,642.02,1
17047.0,85,3,1100.9,3
17048.0,115,6,864.32,3
17049.0,3,11,5594.78,3
17050.0,96,6,3228.84,3
17051.0,194,1,247.14000000000001,1
17052.0,28,1,413.75,3
17053.0,129,2,496.38,3
17054.0,28,6,1353.83,3
17058.0,82,3,1179.89,3
17059.0,30,5,3095.04,3
17060.0,266,1,234.24,1
17061.0,74,12,5116.13,3
17062.0,314,5,534.47,1
17063.0,9,11,1421.59,3
17064.0,59,3,859.35,3
17065.0,143,1,-112.35,1
17068.0,12,22,4531.34,0
17069.0,28,13,2655.2200000000003,3
17070.0,114,1,312.14,3
17071.0,9,14,2385.48,3
17073.0,18,4,1446.09,3
17075.0,18,5,813.77,3
17076.0,36,3,841.0799999999999,3
17078.0,36,2,378.2,3
17079.0,78,1,118.80000000000001,3
17080.0,22,3,285.5,3
17081.0,25,2,290.16,3
17082.0,33,2,2003.85,3
17083.0,109,3,1405.78,3
17084.0,35,2,2949.75,3
17085.0,123,6,1555.05,3
17086.0,7,6,2050.08,3
17088.0,28,4,1991.01,3
17090.0,4,8,2041.8500000000001,3
17091.0,3,10,3802.81,3
17092.0,50,4,1777.78,3
17094.0,318,2,270.20000000000005,1
17095.0,22,6,1088.2,3
17096.0,9,7,992.6800000000001,3
17097.0,2,9,937.92,3
17100.0,18,2,971.74,3
17101.0,10,4,1621.73,3
17102.0,262,1,25.5,1
17105.0,159,2,665.78,1
17107.0,33,7,10380.43,3
17109.0,29,8,869.6800000000001,3
17110.0,165,1,163.29999999999998,1
17111.0,47,1,248.61,3
17114.0,6,10,747.22,3
17115.0,8,5,806.9000000000001,3
17117.0,288,1,116.19999999999999,1
17118.0,318,1,157.02,1
17119.0,3,3,593.61,3
17120.0,233,1,307.46,1
